Severity,Start_Lat,Start_Lng,Distance(mi),Timezone,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Station,Stop,Traffic_Calming,Traffic_Signal,Sunrise_Sunset,Clearance_Class,Weather_Simplified,State_Other,Road_Type,Population,County_Other,Month
2,28.392242,-81.467422,0.0,Eastern,73.0,87.0,30.01,4.0,WSW,5.0,0.0,False,False,True,False,False,False,False,False,False,False,True,Day,Short,Cloudy,FL,Boulevard,307785,Orange,Feb
2,40.13372,-75.51847,0.0,Eastern,75.0,53.0,29.52,9.0,WSW,10.0,0.0,True,False,True,False,False,False,False,False,False,False,True,Day,Short,Fair,PA,Street,534418,Chester,Mar
2,37.701515,-121.903824,0.0,Pacific,44.0,93.0,29.7,0.75,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fog,CA,Highway,79858,Alameda,Dec
2,45.10106,-93.29999,0.0,Central,49.0,32.0,28.97,10.0,SSW,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Cloudy,MN,Highway,429983,Hennepin,Apr
3,35.401581,-80.69839499999998,0.0,Eastern,32.0,87.0,29.55,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Fair,NC,Highway,105329,Cabarrus,Feb
2,25.88111,-80.32339,0.184,Eastern,80.0,79.0,29.86,10.0,ENE,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Fair,FL,Other,223122,Miami-Dade,Oct
2,27.996099,-82.451141,0.8000000119209291,Eastern,36.0,31.0,30.19,10.0,N,13.0,0.0,False,False,True,False,False,False,False,True,False,False,True,Night,Short,Fair,FL,Avenue,385288,Hillsborough,Jan
3,45.49739,-122.568483,0.055,Pacific,75.0,57.0,29.93,10.0,VAR,5.0,0.0,False,False,True,False,False,False,False,True,False,False,True,Day,Short,Cloudy,OR,Avenue,652522,Multnomah,Aug
2,36.16915,-86.669076,0.602,Central,50.0,68.0,29.18,10.0,WNW,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,TN,Other,715884,Davidson,Apr
2,35.63854,-97.54948,0.0,Central,81.0,58.0,28.44,9.0,SW,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,OK,Avenue,94427,Oklahoma,May
2,25.890133,-80.189326,0.192,Eastern,79.0,58.0,30.23,10.0,E,20.0,0.0,False,False,True,False,False,False,False,True,False,False,True,Day,Short,Cloudy,FL,Street,60182,Miami-Dade,Mar
2,29.72576,-95.486686,0.477,Central,68.0,87.0,30.11,7.0,ESE,12.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Cloudy,TX,Highway,2300351,Harris,Dec
2,42.47652100000001,-83.111687,0.8500000238418579,Eastern,69.0,94.0,29.18,10.0,WSW,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,MI,Highway,58203,Oakland,Jul
2,33.520069,-86.824333,0.0,Central,77.0,69.0,29.3,8.0,N,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Fair,AL,Street,200542,Jefferson,Aug
2,40.18082800000001,-77.263977,0.0,Eastern,44.0,43.0,29.73,10.0,NW,13.0,0.0,False,False,False,False,False,False,False,False,True,False,False,Day,Short,Cloudy,PA,Highway,259468,Cumberland,Mar
1,32.433437,-86.371155,0.0,Central,75.0,87.0,29.96,10.0,E,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Cloudy,AL,Highway,16494,Other,Jun
3,41.85976,-87.91927,0.017,Central,70.0,90.0,29.04,2.0,SE,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Storm,IL,Highway,45784,Cook,Jun
3,25.990566,-80.165848,0.0,Eastern,82.0,74.0,29.93,10.0,NE,9.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Day,Short,Fair,FL,Highway,1944404,Broward,Dec
2,40.27601,-75.60838000000003,0.544,Eastern,47.0,56.0,29.64,10.0,W,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Cloudy,PA,Street,856413,Montgomery,May
2,38.55788,-121.448376,0.8390000000000001,Pacific,44.0,93.0,30.25,6.0,NNW,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Cloudy,CA,Other,524908,Sacramento,Jan
4,42.38245300000001,-88.00419000000002,1.521,Central,70.0,76.0,29.37,10.0,VAR,6.0,0.0,False,False,False,False,False,False,False,False,False,False,True,Day,Short,Cloudy,IL,Highway,714412,Lake,Sep
2,39.33749,-119.861816,0.0,Pacific,65.0,36.0,25.68,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Fair,NV,Highway,264146,Washoe,Sep
2,40.434162,-74.251846,6.590000152587893,Eastern,49.0,91.0,30.13,3.0,NE,8.0,0.01,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Rain,NJ,Parkway,863201,Middlesex,May
2,33.167976,-87.525398,0.0,Central,69.0,57.0,29.99,10.0,ESE,3.0,0.0,False,False,False,True,False,False,False,False,False,False,True,Day,Short,Fair,AL,Boulevard,100987,Tuscaloosa,Oct
3,33.893784000000004,-118.04693600000002,0.0,Pacific,81.0,36.0,29.85,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Fair,CA,Road,19217,Los Angeles,Jul
2,30.152309,-91.957314,0.0,Central,56.0,84.0,29.85,10.0,NNE,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Cloudy,LA,Road,13469,Lafayette,Mar
2,36.08926500000001,-86.732789,0.931,Central,37.0,33.0,29.81,10.0,VAR,5.0,0.0,False,False,True,False,False,False,False,False,False,False,False,Day,Short,Fair,TN,Other,715884,Davidson,Feb
2,39.17769000000001,-120.854828,0.0,Pacific,84.0,23.0,26.73,10.0,W,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,CA,Highway,404752,Placer,Jun
4,44.11561,-88.65334,0.526,Central,33.0,78.0,29.09,3.0,SSW,14.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Day,Short,Snow,WI,Highway,171718,Other,Dec
2,28.568418,-81.222367,0.648,Eastern,80.0,58.0,29.91,10.0,E,9.0,0.0,False,False,True,False,False,False,False,False,False,False,False,Night,Short,Fair,FL,Drive,307785,Orange,May
2,35.23816,-80.73738,0.0,Eastern,90.0,46.0,29.23,10.0,W,12.0,0.0,False,False,False,False,False,False,False,False,False,False,True,Day,Short,Fair,NC,Boulevard,874687,Mecklenburg,Jun
3,28.631538,-81.38797,0.0,Eastern,75.0,71.0,29.93,10.0,N,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Fair,FL,Boulevard,19538,Orange,Oct
2,29.498926,-98.548054,2.205,Central,93.0,47.0,28.99,10.0,E,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Cloudy,TX,Highway,1434322,Bexar,Aug
2,36.02832,-86.672638,0.0,Central,65.0,70.0,29.29,10.0,SW,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Fair,TN,Road,715884,Davidson,Oct
3,28.593143,-81.382164,0.0,Eastern,80.0,67.0,29.92,10.0,SE,12.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Cloudy,FL,Avenue,29805,Orange,Jun
2,38.80339,-77.21214499999998,0.7979999999999999,Eastern,78.0,75.0,29.83,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,VA,Other,1150292,Fairfax County,Jun
4,39.812,-75.457,1.585,Eastern,54.0,55.0,29.67,10.0,VAR,7.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Day,Short,Cloudy,DE,Highway,570721,New Castle,May
2,40.12991,-75.11215,0.0,Eastern,50.0,77.0,29.6,10.0,ESE,8.0,0.0,False,False,True,False,False,False,False,False,False,False,True,Day,Short,Rain,PA,Road,856413,Montgomery,May
3,26.689329,-80.06855,0.0,Eastern,79.0,88.0,30.05,10.0,E,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Cloudy,FL,Road,117321,Palm Beach,Oct
3,33.945374,-118.368233,0.0,Pacific,61.0,78.0,29.95,10.0,W,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Fair,CA,Highway,107765,Los Angeles,Oct
3,38.670349,-77.253433,0.0,Eastern,66.0,18.0,30.16,10.0,S,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,VA,Highway,482209,Prince William,Feb
2,39.967735,-75.131495,0.413,Eastern,67.0,76.0,29.39,10.0,W,17.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Cloudy,PA,Highway,1603794,Philadelphia,Nov
2,40.1275,-77.35271999999998,8.311,Eastern,55.0,19.0,29.57,10.0,WNW,13.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,PA,Highway,259468,Cumberland,Apr
2,42.523322,-122.813844,0.029,Pacific,34.0,85.0,28.94,7.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Cloudy,OR,Highway,9687,Jackson,Dec
2,37.81194806080908,-122.199071645154,0.591,Pacific,43.0,97.0,30.18,0.5,CALM,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,Day,Short,Fog,CA,Highway,440679,Alameda,Jan
2,35.87320446950972,-84.0909540649219,2.177,Eastern,79.0,58.0,28.92,10.0,VAR,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Cloudy,TN,Highway,190674,Knox,Oct
2,40.82441,-73.93101,0.0,Eastern,40.0,93.0,29.66,2.0,NE,17.0,0.0,False,False,False,False,True,False,False,False,False,False,True,Day,Short,Rain,NY,Other,1472645,Bronx,Feb
2,39.77636,-84.23454,0.0,Eastern,64.0,37.0,29.06,10.0,SSW,9.0,0.0,False,False,False,False,False,False,False,False,False,False,True,Day,Short,Cloudy,OH,Drive,137677,Montgomery,Apr
2,27.821091,-82.687668,0.0,Eastern,76.0,79.0,30.1,10.0,E,8.0,0.0,False,False,False,False,False,False,False,False,False,False,True,Day,Short,Fair,FL,Street,959111,Pinellas,Apr
2,43.198292,-77.930054,0.0,Eastern,50.0,66.0,29.72,10.0,N,12.0,0.0,False,False,False,False,False,False,False,False,False,False,True,Day,Short,Cloudy,NY,Road,759348,Monroe,Oct
2,42.316532,-71.233757,0.0,Eastern,77.0,74.0,29.8,10.0,CALM,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Day,Short,Fair,MA,Highway,726010,Norfolk,Jul
1,36.48918,-121.42428,0.0,Pacific,59.0,81.0,29.92,10.0,N,7.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Night,Short,Fair,CA,Other,8639,Monterey,Jun
3,43.177608,-83.76861600000002,0.0,Eastern,28.9,85.0,29.7,1.8,W,29.9,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Snow,MI,Highway,2526,Genesee,Apr
2,45.304998,-93.002707,1.449,Central,36.0,100.0,28.44,2.0,NE,17.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Storm,MN,Highway,20612,Other,Mar
2,30.521111,-91.164772,0.9900000095367432,Central,67.0,73.0,30.29,10.0,ESE,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Cloudy,LA,Street,226926,East Baton Rouge,Mar
2,39.09684,-94.547568,0.131,Central,23.0,63.0,29.62,10.0,NNW,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,MO,Highway,507984,Jackson,Feb
2,34.781448,-82.214577,0.0,Eastern,63.0,77.0,28.85,10.0,ENE,7.0,0.0,False,False,False,False,False,False,False,False,False,False,True,Day,Short,Fair,SC,Road,23385,Greenville,Apr
1,37.6369,-121.88438,0.0,Pacific,69.0,47.0,29.64,10.0,W,22.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Day,Short,Windy,CA,Highway,79858,Alameda,Jun
3,39.73864,-104.51475,0.0,Mountain,31.0,57.0,24.7,10.0,SSW,12.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Fair,CO,Highway,519575,Adams,Dec
3,42.873455,-78.789467,0.0,Eastern,71.0,66.0,29.37,10.0,S,14.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,NY,Highway,278286,Erie,Sep
2,34.019562,-117.988022,0.0,Pacific,60.0,75.0,29.96,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Cloudy,CA,Avenue,10017401,Los Angeles,Apr
3,39.795517,-86.16532099999998,0.0,Eastern,66.0,45.0,28.98,10.0,WNW,16.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,IN,Highway,887644,Marion,Apr
2,33.846608,-118.20538700000002,0.0,Pacific,62.0,80.0,29.8,9.0,ESE,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Fair,CA,Boulevard,466766,Los Angeles,Oct
3,33.88596,-118.190002,0.5099999904632568,Pacific,59.0,83.0,29.92,10.0,CALM,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Day,Short,Cloudy,CA,Highway,95728,Los Angeles,May
2,43.9556,-92.3289,0.0,Central,64.0,92.0,28.67,10.0,WNW,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Cloudy,MN,Highway,121391,Olmsted,Jun
2,34.15571,-118.242152,0.389,Pacific,79.0,40.0,29.69,10.0,W,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,CA,Other,196527,Los Angeles,Sep
2,39.638191,-104.887955,0.0,Mountain,5.0,84.0,24.25,10.0,WSW,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Fair,CO,Highway,715513,Denver,Feb
2,31.832546,-85.990898,0.0,Central,58.0,87.0,29.63,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Fair,AL,Way,17740,Pike,Sep
2,28.424844,-81.47439,2.591,Eastern,95.0,54.0,30.02,10.0,E,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Cloudy,FL,Highway,307785,Orange,Aug
2,34.729209999999995,-82.981758,0.0,Eastern,73.0,93.0,29.24,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,SC,Road,8848,Oconee,Aug
3,32.941685,-97.312683,0.0,Central,79.0,64.0,29.23,10.0,S,14.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,TX,Boulevard,918923,Tarrant,May
2,44.91127,-93.350746,2.4100000858306885,Central,68.0,40.0,28.94,10.0,SSW,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Cloudy,MN,Highway,429983,Hennepin,Sep
3,33.960644,-118.280533,0.0,Pacific,69.0,78.0,29.81,10.0,WSW,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Fair,CA,Highway,3899449,Los Angeles,Jul
2,33.807568,-79.018501,0.0,Eastern,68.0,64.0,30.1,7.0,SW,5.0,0.0,False,False,False,False,False,False,False,False,False,False,True,Day,Short,Fair,SC,Highway,25035,Horry,Apr
2,34.123182,-118.341561,0.0,Pacific,73.0,48.0,29.1,10.0,SE,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,CA,Highway,3899449,Los Angeles,May
2,33.77462,-118.037209,0.0,Pacific,59.0,87.0,29.9,10.0,SW,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Cloudy,CA,Highway,171976,Orange,Dec
4,39.62647,-76.40004,1.85,Eastern,54.0,89.0,30.16,7.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Cloudy,MD,Road,260932,Other,Mar
2,40.836106,-73.870341,0.299,Eastern,80.0,43.0,30.02,10.0,NNE,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Cloudy,NY,Other,1472645,Bronx,Jul
3,30.287018,-81.521759,0.0,Eastern,77.0,88.0,29.85,10.0,SW,6.0,0.0,False,False,True,False,False,False,False,False,False,False,True,Day,Short,Fair,FL,Boulevard,949618,Duval,Aug
2,36.88225150090751,-76.21510863267795,0.893,Eastern,70.0,20.0,30.01,10.0,NNE,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Cloudy,VA,Other,238029,Other,Jun
2,36.820328,-121.672932,1.269,Pacific,69.0,63.0,29.97,10.0,WNW,13.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,CA,Road,163537,Monterey,Sep
2,32.818775,-96.684464,0.0,Central,75.0,87.0,29.45,10.0,CALM,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,Night,Short,Fair,TX,Road,1304345,Dallas,Jul
2,33.564449,-81.935181,0.0,Eastern,56.0,90.0,29.64,6.0,SSW,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Cloudy,SC,Highway,24430,Aiken,Dec
3,44.860168,-93.38002,0.0,Central,24.0,77.0,29.38,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,MN,Highway,429983,Hennepin,Oct
2,30.1824,-82.69001999999998,5.175,Eastern,82.0,42.0,30.02,10.0,W,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,FL,Highway,12334,Columbia,Mar
2,35.265259,-80.669014,0.0,Eastern,72.0,53.0,29.31,10.0,SW,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,NC,Highway,874687,Mecklenburg,Mar
2,35.183471999999995,-80.753227,0.0,Eastern,68.0,68.0,29.29,10.0,NNE,13.0,0.0,False,False,True,False,False,False,False,False,False,False,True,Day,Short,Cloudy,NC,Drive,874687,Mecklenburg,Oct
2,45.130024,-93.222639,1.513,Central,18.0,49.0,29.46,10.0,WSW,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,MN,Highway,429983,Anoka,Feb
3,39.36687,-76.50975,0.617,Eastern,81.0,51.0,29.75,10.0,WNW,25.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Day,Short,Windy,MD,Highway,854524,Baltimore County,Jun
3,26.43226,-81.777975,0.0,Eastern,54.0,90.0,30.17,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,FL,Road,760822,Lee,Jan
2,37.01291,-76.45640999999998,0.0,Eastern,72.0,58.0,30.12,10.0,N,16.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,VA,Boulevard,186239,Other,Jun
2,29.9317,-95.410942,0.0,Central,72.0,81.0,29.83,10.0,SSE,14.0,0.0,False,False,True,False,False,False,False,False,True,False,True,Night,Short,Cloudy,TX,Drive,2300351,Harris,Jan
2,47.555309,-122.303078,0.0,Pacific,69.0,45.0,29.9,10.0,CALM,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,Day,Short,Fair,WA,Avenue,737020,King,May
2,33.461681,-112.111099,0.0,Mountain,92.0,19.0,28.5,10.0,WNW,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,AZ,Highway,1608415,Maricopa,Jun
3,29.406849,-82.247574,16.450000762939453,Eastern,72.0,91.0,29.94,10.0,SW,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Fair,FL,Highway,375902,Marion,May
2,41.696976,-71.47575400000002,0.0,Eastern,73.0,93.0,29.73,7.0,SW,8.0,0.01,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Rain,RI,Highway,82831,Kent,Aug
3,39.194221,-84.475555,1.3400000333786009,Eastern,17.0,92.0,29.68,7.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Fair,OH,Highway,309561,Hamilton,Feb
2,34.379204,-81.68016800000002,0.0,Eastern,77.0,89.0,29.55,10.0,SSW,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,SC,Highway,37726,Other,Jul
2,27.938679,-82.73056,0.021,Eastern,75.0,76.0,30.11,10.0,NE,13.0,0.0,False,False,True,False,False,False,False,False,False,False,False,Night,Short,Fair,FL,Highway,117435,Pinellas,Nov
3,30.762711,-85.684158,0.0,Central,82.0,82.0,29.95,10.0,NE,12.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Cloudy,FL,Other,2768,Other,Jun
3,47.549137,-122.314369,0.0,Pacific,37.9,86.0,29.7,10.0,SSE,9.2,0.01,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Rain,WA,Highway,737020,King,Feb
3,43.04829,-87.926781,0.449999988079071,Central,61.0,52.0,29.11,10.0,NNW,15.0,0.0,False,False,False,False,False,False,False,True,False,False,False,Day,Short,Cloudy,WI,Street,577897,Milwaukee,Jun
2,30.543119,-91.025223,0.0,Central,88.0,61.0,29.84,10.0,SW,13.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,LA,Road,226926,East Baton Rouge,Jun
4,30.20031,-81.74834,0.423,Eastern,81.0,77.0,29.94,10.0,S,14.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Cloudy,FL,Other,949618,Duval,Aug
4,44.06218,-75.82776,1.46,Eastern,21.0,86.0,29.34,1.0,NE,13.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Snow,NY,Highway,116716,Jefferson,Nov
3,48.051899,-122.184456,0.0,Pacific,66.0,48.0,30.01,10.0,WNW,12.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,WA,Highway,70715,Snohomish,May
2,35.89716,-78.653053,0.0,Eastern,80.0,34.0,29.94,10.0,VAR,6.0,0.0,False,False,True,False,False,False,False,False,True,False,False,Day,Short,Fair,NC,Road,467911,Wake,May
3,41.071716,-75.700195,11.729999542236328,Eastern,36.0,100.0,29.79,2.0,E,9.2,0.12,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Rain,PA,Other,64754,Carbon,Nov
2,40.67225,-73.51418000000002,0.163,Eastern,66.0,75.0,29.58,10.0,S,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Cloudy,NY,Parkway,1395805,Nassau,May
2,25.693644,-80.30351999999998,0.0,Eastern,88.0,67.0,30.08,10.0,SE,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Cloudy,FL,Highway,442244,Miami-Dade,Jul
