Severity,Start_Lat,Start_Lng,Distance(mi),Timezone,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Station,Stop,Traffic_Calming,Traffic_Signal,Sunrise_Sunset,Clearance_Time(hr),Clearance_Class,Weather_Simplified,State_Other,Road_Type,Population,County_Other,Month,CT_Transformed
2,32.418493,-93.778697,1.102,Central,57.0,57.0,26.0,30.12,10.0,SW,12.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,8761.75,Very Long,Fair,LA,Other,187540,Caddo,Feb,2.5851937508543914
2,45.65777420975847,-110.7671105856382,3.148,Mountain,25.0,8.0,85.0,24.85,0.5,E,32.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,24.89638888888889,Very Long,Snow,MT,Highway,8460,Park,Apr,1.8824913800688696
2,36.03185,-95.920038,0.012,Central,72.0,72.0,57.0,29.4,10.0,S,16.0,0.0,False,False,False,False,False,False,False,False,True,False,False,Day,24.80472222222222,Very Long,Cloudy,OK,Street,413143,Tulsa,Nov,1.8814400900433301
2,32.352592,-93.681995,0.525,Central,77.0,77.0,65.0,29.8,10.0,SSW,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,25.284444444444443,Very Long,Fair,LA,Road,187540,Caddo,May,1.8868858522383087
2,33.988932,-117.361108,0.609,Pacific,56.0,56.0,16.0,29.28,10.0,NNE,9.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Night,36.583333333333336,Very Long,Fair,CA,Other,315478,Riverside,Feb,1.9855027831473873
3,39.91983,-83.012589,1.4700000286102295,Eastern,47.0,42.0,90.0,29.08,10.0,E,14.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,24.47611111111112,Very Long,Cloudy,OH,Highway,906022,Franklin,May,1.8776287978392903
2,47.521181,-114.99005,0.283,Mountain,29.0,24.0,92.0,24.27,0.25,VAR,5.0,0.01,False,False,False,False,False,False,False,False,False,False,False,Night,24.850277777777777,Very Long,Snow,MT,Highway,12400,Other,Jan,1.8819631894970377
2,30.116926,-89.886566,1.369,Central,76.0,76.0,82.0,29.97,10.0,ESE,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,8761.75,Very Long,Fair,LA,Highway,384130,Orleans,Oct,2.5851937508543914
2,45.345896,-118.223962,4.217,Pacific,31.0,23.0,89.0,27.26,9.0,N,8.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Night,38.708333333333336,Very Long,Wintry,OR,Highway,13024,Union,Feb,1.9995352005050606
2,45.559664,-122.176997,6.955,Pacific,49.0,42.0,66.0,29.92,10.0,E,22.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,577.5680555555556,Very Long,Windy,OR,Highway,815398,Multnomah,Jan,2.4268986409024644
2,43.00998,-118.09814,0.0,Pacific,31.0,25.0,82.0,25.21,9.0,S,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,136.5561111111111,Very Long,Snow,OR,Highway,31569,Malheur,Nov,2.2505036815344615
2,36.071843,-95.891677,0.076,Central,75.0,75.0,64.0,29.15,10.0,SSW,15.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,24.8225,Very Long,Fair,OK,Place,413143,Tulsa,Oct,1.88164437725124
2,30.518895,-91.066148,0.009,Central,58.0,58.0,90.0,29.8,10.0,NNW,12.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,8761.75,Very Long,Cloudy,LA,Road,226926,East Baton Rouge,Mar,2.5851937508543914
4,48.377077,-114.328251,0.296,Mountain,87.0,87.0,11.0,26.82,10.0,W,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,27.16361111111112,Very Long,Fair,MT,Highway,7775,Flathead,Aug,1.9069707639600477
2,32.558294000000004,-93.683863,1.249,Central,77.0,77.0,88.0,29.76,10.0,NNW,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,8761.75,Very Long,Cloudy,LA,Highway,62720,Bossier,Sep,2.5851937508543914
2,45.30146,-121.74111200000002,0.0,Pacific,51.0,51.0,83.0,29.86,10.0,E,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,25.504166666666663,Very Long,Cloudy,OR,Highway,421428,Clackamas,May,1.8893347380969405
2,45.60169000000001,-106.817956,0.403,Mountain,73.0,73.0,46.0,27.27,10.0,SSE,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,25.941666666666663,Very Long,Fair,MT,Highway,13125,Big Horn,Aug,1.8941287810900909
2,32.441996,-93.838579,0.058,Central,78.0,78.0,81.0,29.72,10.0,SE,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,27.84638888888889,Very Long,Fair,LA,Road,187540,Caddo,Sep,1.9138178066308889
2,30.478916,-90.557943,1.167,Central,70.0,70.0,100.0,30.06,7.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,8761.75,Very Long,Cloudy,LA,Highway,19632,Tangipahoa,May,2.5851937508543914
2,36.550316,-87.383522,0.05,Central,70.0,70.0,96.0,29.41,10.0,N,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,38.06666666666667,Very Long,Fair,TN,Boulevard,166755,Montgomery,Jul,1.9954087347237046
2,29.998391,-90.171874,1.011,Pacific,51.0,51.0,96.0,29.99,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,8761.75,Very Long,Cloudy,LA,Highway,440784,Jefferson,Mar,2.5851937508543914
2,32.470984,-93.797272,0.062,Central,37.0,37.0,76.0,29.82,10.0,W,3.0,0.0,False,False,False,False,False,False,False,False,False,False,True,Night,25.534444444444443,Very Long,Fair,LA,Avenue,187540,Caddo,Jan,1.8896700087797575
2,32.418884038770585,-93.87651085808812,1.211,Central,49.0,47.0,90.0,30.05,10.0,NNE,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,25.27083333333333,Very Long,Cloudy,LA,Road,187540,Caddo,Nov,1.886733226712862
2,33.976473,-118.282676,0.13,Pacific,57.0,57.0,77.0,29.84,10.0,W,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,35.045,Very Long,Fair,CA,Street,3899449,Los Angeles,Feb,1.974645543019394
2,47.990011,-115.765859,0.238,Mountain,80.0,80.0,25.0,24.38,10.0,VAR,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,145.38083333333333,Very Long,Fair,MT,Other,12400,Other,Jul,2.2602578271997436
2,36.175202,-95.999389,0.119,Central,41.0,32.0,47.0,29.36,10.0,N,21.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,25.85388888888889,Very Long,Windy,OK,Street,413143,Tulsa,Nov,1.893175542022309
2,36.177059,-95.890732,0.103,Central,96.0,96.0,43.0,29.27,10.0,SE,12.0,0.0,False,False,False,False,False,False,False,False,True,False,False,Day,24.861666666666668,Very Long,Cloudy,OK,Street,413143,Tulsa,Jun,1.8820937665081616
2,32.43806,-93.799911,0.104,Central,48.0,44.0,61.0,29.83,9.0,ESE,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,26.134444444444444,Very Long,Cloudy,LA,Drive,187540,Caddo,Nov,1.8962073912298372
2,36.198208,-121.150703,1.0299999713897705,Pacific,41.0,41.0,60.0,29.96,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,36.0425,Very Long,Fair,CA,Other,13334,Monterey,Nov,1.981756394558479
4,30.439091,-91.188186,1.064,Central,76.0,76.0,94.0,29.86,10.0,ENE,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,8761.75,Very Long,Fair,LA,Highway,226926,East Baton Rouge,Oct,2.5851937508543914
2,32.492649,-93.733154,0.125,Central,41.0,41.0,82.0,29.83,10.0,SE,3.0,0.0,False,False,False,False,False,False,False,False,False,False,True,Night,28.06888888888889,Very Long,Fair,LA,Street,187540,Caddo,Dec,1.916001156969285
2,33.397865,-86.778193,0.316,Central,50.0,50.0,61.0,29.36,10.0,N,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,25.75,Very Long,Fair,AL,Highway,200542,Jefferson,Jan,1.8920417949495445
2,40.372555,-74.14487700000002,1.099,Eastern,33.0,24.0,92.0,30.07,1.0,NNE,12.0,0.02,False,False,False,False,False,False,False,False,False,False,False,Day,24.8075,Very Long,Snow,NJ,Parkway,643522,Monmouth,Dec,1.8814720226630215
2,32.581471,-93.893297,0.051,Central,77.0,77.0,56.0,29.85,10.0,SE,13.0,0.0,False,False,True,False,False,False,True,False,False,False,False,Day,27.3625,Very Long,Fair,LA,Avenue,187540,Caddo,Mar,1.9089886147828954
2,45.72735,-120.65953,0.0,Pacific,40.0,35.0,70.0,29.79,10.0,NW,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,31.572777777777777,Very Long,Cloudy,OR,Highway,414,Sherman,Feb,1.947616594489687
2,36.019227,-80.059986,0.284,Eastern,75.0,75.0,76.0,29.13,10.0,W,3.0,0.0,False,False,False,False,False,False,False,False,True,False,False,Day,28.933333333333334,Very Long,Cloudy,NC,Street,114115,Forsyth,Jul,1.9242707421773844
2,30.236724,-93.221837,0.768,Central,48.0,44.0,82.0,30.15,10.0,NW,8.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Night,8761.75,Very Long,Cloudy,LA,Highway,84938,Calcasieu,Nov,2.5851937508543914
2,48.307882,-112.098988,0.996,Mountain,30.0,16.0,69.0,25.86,10.0,WSW,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,25.894166666666667,Very Long,Windy,MT,Highway,5902,Other,Jan,1.893613476675188
2,36.060988,-95.857534,0.018,Central,95.0,95.0,44.0,29.14,10.0,S,10.0,0.0,False,False,True,False,False,False,False,False,False,False,False,Day,24.865,Very Long,Fair,OK,Street,413143,Tulsa,Jun,1.8821319692262322
2,45.50221,-118.42226,4.941,Pacific,34.0,29.0,79.0,28.79,10.0,SE,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,673.4991666666666,Very Long,Fair,OR,Highway,17066,Umatilla,Feb,2.4407288369921702
2,32.446006,-93.701823,0.068,Central,50.0,50.0,94.0,29.9,1.0,NNW,7.0,0.0,False,False,False,False,False,False,False,False,False,False,True,Night,28.815555555555555,Very Long,Fog,LA,Drive,187540,Caddo,Dec,1.9231634630127723
2,35.654192,-109.548222,0.119,Mountain,60.0,60.0,16.0,23.62,10.0,SSW,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,25.27583333333333,Very Long,Fair,AZ,Highway,66024,Apache,Nov,1.886789305853659
2,36.104443,-95.765247,0.173,Central,33.0,25.0,72.0,29.46,10.0,W,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,25.86111111111111,Very Long,Fair,OK,Street,413143,Tulsa,Jan,1.893254134609277
2,32.60011553748798,-93.83226513817873,4.904,Central,76.0,76.0,87.0,29.7,10.0,SSE,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,25.296666666666667,Very Long,Cloudy,LA,Highway,187540,Caddo,Oct,1.8870228112327772
4,43.05505,-76.0668,0.25,Eastern,75.0,75.0,71.0,29.6,10.0,SE,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,95.99472222222222,Very Long,Cloudy,NY,Street,476523,Onondaga,Jun,2.191273981566629
2,39.721423,-77.732031,9.301,Eastern,77.0,77.0,34.0,29.57,10.0,SSE,12.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Day,169.25,Very Long,Fair,PA,Highway,155948,Franklin,Jun,2.283030674705911
2,36.104398,-95.904527,0.049,Central,44.0,39.0,34.0,29.23,10.0,WNW,10.0,0.0,False,False,True,False,False,False,False,False,False,False,True,Day,25.828611111111112,Very Long,Fair,OK,Street,413143,Tulsa,Dec,1.8929002391240108
4,45.596231,-123.146954,1.59,Pacific,59.0,59.0,87.0,29.78,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,24.75,Very Long,Fair,OR,Road,26214,Washington,Sep,1.8808100529489773
2,32.463836,-93.766502,0.106,Central,84.0,84.0,32.0,29.92,10.0,ENE,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,26.5725,Very Long,Fair,LA,Street,187540,Caddo,Oct,1.9008561544075042
2,32.531672,-93.777252,0.203,Central,70.0,70.0,55.0,29.83,10.0,SE,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,25.27888888888889,Very Long,Fair,LA,Avenue,187540,Caddo,Oct,1.8868235692231232
2,36.114416,-95.907874,0.116,Central,85.0,85.0,26.0,29.45,10.0,NNW,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,24.77833333333333,Very Long,Fair,OK,Other,413143,Tulsa,Oct,1.8811364944372548
2,27.456981,-82.459377,1.063,Eastern,77.0,77.0,94.0,29.93,10.0,ESE,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,28.84583333333333,Very Long,Fair,FL,Highway,55713,Manatee,Sep,1.9234486904621813
2,47.14923262573648,-122.50055193842648,1.029,Pacific,39.0,36.0,52.0,30.09,10.0,NW,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,24.5,Very Long,Fair,WA,Highway,63608,Pierce,Feb,1.8779081372993496
2,28.55313,-81.360729,0.259,Eastern,69.0,69.0,84.0,30.04,10.0,ENE,8.0,0.0,False,False,True,False,False,False,False,True,False,False,False,Night,30.40833333333333,Very Long,Fair,FL,Drive,307785,Orange,May,1.9376497653808418
2,41.71197700000001,-122.437739,0.741,Pacific,30.0,30.0,88.0,27.41,10.0,ENE,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,26.04222222222222,Very Long,Fair,CA,Road,1223,Siskiyou,Nov,1.8952155528828398
2,32.446892,-93.769493,0.127,Central,56.0,56.0,53.0,29.91,10.0,SSE,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,26.74277777777778,Very Long,Cloudy,LA,Avenue,187540,Caddo,Jan,1.9026358892735007
2,40.761554,-73.966584,0.176,Eastern,64.0,64.0,67.0,29.68,10.0,SW,9.0,0.0,True,False,True,False,False,False,False,False,False,False,True,Day,42.37694444444445,Very Long,Fair,NY,Street,8805594,New York,Oct,2.021485023361507
2,34.913853,-118.923407,1.861,Pacific,56.0,56.0,14.0,25.66,10.0,ENE,20.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,73.56083333333333,Very Long,Fair,CA,Highway,909233,Kern,Dec,2.1412877186995787
2,45.200697,-117.841928,0.199,Pacific,31.0,26.0,54.0,27.43,10.0,SSE,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,31.411944444444444,Very Long,Fair,OR,Highway,2153,Union,Feb,1.946269335234491
2,46.03957,-123.649653,3.084,Pacific,45.0,41.0,86.0,29.99,10.0,SSW,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,192.10916666666665,Very Long,Fair,OR,Highway,10185,Clatsop,Jan,2.3010650046258663
2,28.423612,-81.404639,0.371,Eastern,74.0,74.0,66.0,29.86,10.0,S,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,36.396388888888886,Very Long,Cloudy,FL,Trail,307785,Orange,Dec,1.9842162283392115
2,29.980053,-90.058131,0.129,Central,76.0,76.0,46.0,30.08,10.0,NNE,22.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,24.83138888888889,Very Long,Windy,LA,Avenue,384130,Orleans,Sep,1.8817464484121502
2,36.088782,-95.975632,0.02,Central,51.0,51.0,96.0,29.09,2.0,NW,3.0,0.0,False,False,True,False,False,False,False,False,False,False,True,Night,25.83055555555556,Very Long,Fog,OK,Avenue,413143,Tulsa,Dec,1.8929214289197438
2,36.78506970388038,-114.13388371413168,1.467,Mountain,49.0,43.0,21.0,26.94,10.0,SSE,15.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,24.451944444444443,Very Long,Fair,NV,Highway,20456,Clark,Mar,1.8773458438511594
2,36.133584,-95.859951,0.033,Central,60.0,60.0,55.0,29.07,10.0,S,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,25.8075,Very Long,Windy,OK,Street,413143,Tulsa,Jan,1.892670042594129
2,47.23725199676877,-122.43201613367827,0.216,Pacific,45.0,43.0,97.0,30.12,2.0,S,5.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Day,24.7,Very Long,Fog,WA,Highway,219210,Pierce,Feb,1.8802327742345097
2,36.137009,-95.951637,0.649,Central,33.0,22.0,64.0,29.18,10.0,W,17.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,25.830277777777777,Very Long,Fair,OK,Highway,413143,Tulsa,Jan,1.8929184019352365
2,40.671086,-73.968036,0.185,Eastern,56.0,56.0,36.0,29.98,10.0,NW,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,213.29222222222225,Very Long,Cloudy,NY,Avenue,2736296,Kings,May,2.315336540880126
2,32.409725,-93.825409,0.06,Central,64.0,64.0,54.0,29.9,6.0,ESE,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,25.323055555555555,Very Long,Haze,LA,Drive,187540,Caddo,Apr,1.8873182201284135
2,28.603617,-81.31067900000002,0.194,Eastern,72.0,72.0,64.0,29.73,10.0,W,14.0,0.0,False,False,True,False,False,False,False,False,False,False,False,Day,39.221944444444446,Very Long,Cloudy,FL,Avenue,29805,Orange,Nov,2.0027727072117165
2,45.764555,-111.174847,0.32,Mountain,22.0,16.0,89.0,25.49,10.0,W,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,25.016944444444444,Very Long,Cloudy,MT,Highway,10476,Gallatin,Mar,1.883866228341073
2,30.26833176598421,-90.98657011942392,0.038,Central,79.0,79.0,74.0,30.01,10.0,NE,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,8761.75,Very Long,Cloudy,LA,Other,126499,Ascension,Apr,2.5851937508543914
2,30.00137800000001,-90.039583,0.764,Central,66.0,66.0,50.0,30.2,10.0,NNE,23.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,8761.75,Very Long,Windy,LA,Highway,384130,Orleans,Oct,2.5851937508543914
2,29.99641,-90.127675,0.908,Pacific,64.0,64.0,60.0,30.22,10.0,ESE,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,8761.933611111112,Very Long,Fair,LA,Highway,440784,Jefferson,Dec,2.585194454551538
2,36.13741,-95.833255,0.04,Central,44.0,36.0,37.0,29.44,10.0,S,17.0,0.0,False,False,True,False,False,False,False,False,True,False,False,Day,24.809166666666663,Very Long,Fair,OK,Avenue,413143,Tulsa,Mar,1.881491179968407
4,34.330998,-110.767083,0.337,Mountain,52.0,52.0,22.0,24.83,10.0,N,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,24.85361111111111,Very Long,Fair,AZ,Highway,145098,Coconino,May,1.8820014153384335
4,35.173292,-111.33631,0.7120000000000001,Mountain,67.0,67.0,33.0,23.23,10.0,WSW,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,25.509444444444444,Very Long,Fair,AZ,Highway,76845,Coconino,Sep,1.889393217631229
2,46.99226975418571,-114.4410502905157,3.725,Mountain,32.0,24.0,66.0,26.45,10.0,W,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,25.166666666666668,Very Long,Fair,MT,Highway,117928,Missoula,Apr,1.885561565981423
2,32.337969,-93.895427,0.07,Central,58.0,58.0,67.0,29.95,10.0,E,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,26.68027777777778,Very Long,Fair,LA,Lane,237823,Caddo,Oct,1.9019843898643167
2,35.097321,-109.312628,0.102,Mountain,44.0,44.0,85.0,23.67,9.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,24.95083333333333,Very Long,Fair,AZ,Highway,66024,Apache,Oct,1.8831133657800256
2,36.136148,-95.838246,0.143,Central,90.0,90.0,46.0,29.21,10.0,S,12.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,24.90833333333333,Very Long,Fair,OK,Place,413143,Tulsa,Jul,1.8826279898592044
2,32.438395,-93.758804,0.037,Central,83.0,83.0,31.0,29.67,10.0,WNW,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,25.46555555555556,Very Long,Fair,LA,Drive,187540,Caddo,May,1.8889064269441915
2,36.17876500000001,-95.996828,0.126,Central,1.0,-16.0,66.0,29.83,10.0,NNW,12.0,0.0,False,False,True,False,False,False,False,False,False,False,False,Night,25.87388888888889,Very Long,Fair,OK,Street,413143,Tulsa,Dec,1.8933931119400076
2,34.036699,-118.349154,0.296,Pacific,58.0,58.0,90.0,29.74,7.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,37.90083333333333,Very Long,Cloudy,CA,Avenue,3899449,Los Angeles,May,1.99432711745947
2,34.196359,-118.89221,0.188,Pacific,54.0,54.0,97.0,29.79,2.0,NE,8.0,0.17,False,False,False,False,False,False,False,False,False,False,False,Day,24.349444444444444,Very Long,Rain,CA,Other,126954,Ventura,Jan,1.8761416132815278
2,28.248023,-82.69766899999998,0.038,Eastern,53.0,53.0,77.0,30.27,10.0,ENE,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,25.929166666666667,Very Long,Fair,FL,Road,16694,Pasco,Apr,1.8939932957431753
4,42.102954,-104.351534,0.041,Mountain,42.0,42.0,79.0,25.95,10.0,WNW,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,24.752777777777776,Very Long,Fair,WY,Other,12504,Other,Oct,1.8808420788301132
2,30.23608,-93.196817,0.939,Central,54.0,54.0,85.0,30.13,10.0,SSE,7.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Night,8761.75,Very Long,Cloudy,LA,Highway,84938,Calcasieu,Jan,2.5851937508543914
